,Unnamed: 0,Lat,Lon,GFDL Std Fugacity Detrended,SOCAT Std Fugacity Detrended,GFDL Std pH Detrended,SOCAT Std pH Detrended,GFDL Std Omega Detrended,SOCAT Std Omega Detrended,Z
488,488,-19.5,279.5,18.363432440645013,15.39,0.0177855172522774,0.014309,0.256051310148344,0.21633,3266.695556640625
489,489,-19.5,281.5,19.382174186480103,12.077,0.0185222829740616,0.01134,0.2960990172003592,0.22972,4259.9462890625
490,490,-19.5,283.5,19.73421282475981,5.5433,0.0182079752536418,0.0054927,0.3201532121475223,0.099857,4614.20458984375
491,491,-19.5,284.5,21.51117424251245,2.9169,0.0191337264001688,0.0028869,0.3179268033261538,0.034261,4793.298828125
492,492,-19.5,320.5,22.909125083753825,15.255,0.020935507688571,0.014593,0.0736137360329245,0.13889,345.0241394042969
493,493,-18.5,161.5,23.09234428256441,14.457,0.0242198251937589,0.01665,0.0883846666473634,0.094724,3059.2890625
494,494,-18.5,321.5,20.21603491178608,17.497,0.0195767695326872,0.015558,0.0641655125002915,0.12836,42.60020065307617
495,495,-17.5,160.5,21.70213109556761,10.5,0.0229339787097906,0.012025,0.0833012583152544,0.087288,3829.061767578125
496,496,-17.5,161.5,21.461322116356623,14.411,0.0227210733569106,0.017019,0.082474431194255,0.089188,3983.3212890625
497,497,-17.5,197.5,13.717786736997551,9.3324,0.0143489142972285,0.0098664,0.0593787165581416,0.084401,4834.9912109375
498,498,-17.5,322.5,19.97170219379045,9.0279,0.0191214058099919,0.010186,0.075351480869958,0.10596,1902.8626708984375
499,499,-16.5,160.5,20.194688220502773,13.828,0.0215435090677715,0.015321,0.0766364062460747,0.089483,4288.41650390625
500,500,-16.5,199.5,11.54798847675738,11.004,0.0121658053471691,0.010692,0.0513807807801221,0.071004,4911.00927734375
501,501,-16.5,322.5,20.1773325239027,9.7275,0.0191672951207854,0.010466,0.0773372684138439,0.10561,3151.759521484375
502,502,-15.5,159.5,18.882919228182367,10.938,0.020305246017422,0.012295,0.0689728548432492,0.098223,3196.42724609375
503,503,-15.5,160.5,18.62103707517045,12.582,0.0200247861391819,0.014026,0.0686383459382489,0.089548,3741.19873046875
504,504,-15.5,200.5,9.975839445159064,8.525,0.010473040853898,0.0084344,0.0496692625875234,0.10493,5104.3603515625
505,505,-15.5,322.5,19.492597394689856,9.0071,0.0185051453321924,0.010066,0.0774862231101186,0.1008,3724.76513671875
506,506,-15.5,323.5,19.51410043484043,11.319,0.0184516675607579,0.011614,0.0836811376432863,0.10173,4188.72998046875
507,507,-14.5,159.5,17.14096231152607,10.477,0.0185765099122749,0.012294,0.0594368500876744,0.1043,2802.730224609375
508,508,-14.5,323.5,18.102232267843263,11.298,0.017154522920799,0.011449,0.0807291101518566,0.082604,4320.74609375
509,509,-13.5,154.5,16.60971920211597,11.186,0.0181136317474607,0.011986,0.0571785434731141,0.092736,3653.570556640625
510,510,-13.5,158.5,15.5819077403301,8.2723,0.0170522661499406,0.0088757,0.0505938157324305,0.091125,3589.931884765625
511,511,-13.5,159.5,15.395289567450206,7.188,0.016822133286644,0.0074973,0.0508138822762224,0.091902,3030.27783203125
512,512,-12.5,154.5,15.453697057860262,11.916,0.0168992780458617,0.012278,0.0527367068714148,0.087704,3456.839111328125
513,513,-12.5,157.5,14.311584252436058,8.2942,0.0157705549174117,0.0087653,0.0443034912023516,0.073675,2180.50830078125
514,514,-12.5,158.5,14.114841262090245,10.92,0.0155403079094003,0.011564,0.0441273906602978,0.09615,2878.964599609375
515,515,-12.5,192.5,6.70738560607563,7.5054,0.006712257576388,0.009315,0.0512018910407037,0.15622,5368.36181640625
516,516,-12.5,324.5,16.197383230150876,13.014,0.0151104961212481,0.012264,0.0724493539985562,0.069879,4245.77587890625
517,517,-11.5,154.5,14.169122146145236,9.9692,0.015524968803964,0.0099637,0.0481748141944868,0.087246,1813.273193359375
518,518,-11.5,157.5,13.23376670415788,8.6864,0.0144953207615647,0.0085547,0.0418394258755559,0.095795,2347.402099609375
519,519,-11.5,324.5,18.812812972680614,11.059,0.0148622325627318,0.010832,0.0772477120814528,0.083603,3841.35302734375
520,520,-11.5,325.5,16.084180055018177,10.99,0.0148399001529108,0.010861,0.0697833201972526,0.071992,4386.88720703125
521,521,-10.5,154.5,12.494706888360144,9.6545,0.013507939807664,0.0091527,0.0460221002280167,0.092716,2872.26513671875
522,522,-10.5,156.5,12.488647397513104,7.9281,0.0135020441876233,0.0070278,0.0448365993462745,0.10158,3382.347900390625
523,523,-10.5,157.5,12.393079690696275,4.3275,0.0133699446111398,0.0027185,0.0437435552291812,0.093862,2194.025146484375
524,524,-10.5,202.5,8.26917795989232,12.403,0.0069127208653098,0.011263,0.0597875269893837,0.075519,5282.5126953125
525,525,-10.5,324.5,34.53622951171313,9.8858,0.0250580336684499,0.0096294,0.1504685026102278,0.095019,2792.034912109375
526,526,-9.5,154.5,11.420252918998257,10.702,0.0114919174617295,0.0098742,0.050609604938418,0.098503,3196.8251953125
527,527,-9.5,155.5,11.433274073662712,10.617,0.0116923507752534,0.0085399,0.0484099884482652,0.066371,3485.7021484375
528,528,-9.5,156.5,11.44455899005793,10.124,0.0118429311640823,0.0088842,0.0464647996920895,0.094323,3622.592041015625
529,529,-9.5,189.5,7.411716090924109,6.3312,0.0056519069600702,0.0074587,0.0401854365321021,0.091691,4274.8857421875
530,530,-9.5,203.5,8.535619066718175,18.803,0.0070120445397439,0.015932,0.0679199194784599,0.14741,5511.44189453125
531,531,-8.5,154.5,11.235765559967737,9.4851,0.0099826244931674,0.0086601,0.0666278114953122,0.089459,2698.190673828125
532,532,-8.5,155.5,10.458215747112655,11.784,0.0096149699611001,0.010043,0.0608840747822389,0.091584,3571.70361328125
533,533,-8.5,164.5,7.811743015713882,9.0523,0.0069600794703069,0.0084792,0.0495038010095876,0.10101,3288.72119140625
534,534,-8.5,171.5,8.17790613305199,11.074,0.0065325914948985,0.012156,0.0455608783842239,0.16259,5199.35693359375
535,535,-8.5,172.5,8.095798572603982,10.243,0.0064661755219904,0.010712,0.0439763185553726,0.14696,5278.3671875
536,536,-8.5,173.5,8.120007735718307,8.0346,0.0064663352021553,0.0094572,0.0430277253244413,0.15093,5168.041015625
537,537,-8.5,174.5,8.148841507729067,12.136,0.0064479872716458,0.011669,0.0433819439539565,0.14533,5126.4208984375
538,538,-8.5,175.5,8.070595140088004,13.829,0.0063652921763087,0.013016,0.042718172849696,0.14655,5241.61865234375
539,539,-8.5,202.5,9.285139101240183,10.704,0.0075917812562202,0.010818,0.0752477614331588,0.17242,5099.91357421875
540,540,-8.5,203.5,9.134604887845969,13.252,0.0075230169109118,0.011687,0.0770861276755558,0.14088,5442.74755859375
541,541,-8.5,204.5,9.113743812778615,19.965,0.007585876092816,0.017484,0.0804209882859034,0.18622,5371.5693359375
542,542,-8.5,205.5,9.186635088445357,11.144,0.0077096841975724,0.0095741,0.0832031307314818,0.13901,5070.1064453125
543,543,-8.5,220.5,12.435681303559624,24.684,0.0111222940430957,0.021457,0.1312799974452402,0.26511,3118.210693359375
544,544,-8.5,221.5,12.788583300990169,14.243,0.0114611874337229,0.012018,0.1334110501286793,0.12844,4068.347412109375
545,545,-8.5,222.5,13.203396266397103,12.829,0.0118790969084378,0.011469,0.1350062077189359,0.13012,4226.22509765625
546,546,-8.5,223.5,13.446629432631433,21.511,0.0121263270878135,0.020799,0.1362604030208229,0.24516,4403.576171875
547,547,-8.5,224.5,13.565540402478453,23.721,0.0122593991853069,0.020691,0.1381346629168853,0.27179,4534.234375
548,548,-8.5,225.5,13.85186588319582,22.567,0.0125398796258083,0.019542,0.1419053062171823,0.26458,4595.73876953125
549,549,-8.5,226.5,14.402585043080917,20.583,0.0130259165250072,0.017294,0.14564304654713,0.23982,4634.28271484375
550,550,-8.5,229.5,15.890894566367145,13.82,0.0142839997218475,0.014591,0.1561777986053045,0.17164,4586.52685546875
551,551,-8.5,230.5,16.203385931883506,15.228,0.0145929911008477,0.014546,0.1581482057457578,0.18883,4649.57373046875
552,552,-8.5,231.5,16.707297894457298,14.473,0.0150399402155868,0.014129,0.1610432075232558,0.19463,4468.32421875
553,553,-8.5,232.5,17.195459884321345,15.688,0.0154516001385333,0.015123,0.1642045659715358,0.18591,4518.3662109375
554,554,-8.5,233.5,17.660215511053146,18.507,0.0158264882831452,0.01705,0.1679937231453966,0.20222,4528.27294921875
555,555,-8.5,234.5,17.888565741412226,21.972,0.0160151517456392,0.020744,0.1701200710042344,0.17707,4398.8173828125
556,556,-8.5,250.5,16.3438107320257,24.89,0.0142615242845229,0.02085,0.1985036524864069,0.25288,3217.05029296875
557,557,-8.5,252.5,15.044336388639472,19.545,0.0130028497595401,0.015886,0.200656203461104,0.22843,3194.87353515625
558,558,-8.5,253.5,14.593835121879122,18.425,0.012591335233205,0.013895,0.2014242321575485,0.21221,3394.36279296875
559,559,-8.5,256.5,14.60277164142632,10.439,0.0124537827677754,0.0082153,0.213228713801807,0.13753,3892.690673828125
560,560,-8.5,262.5,17.33636070006858,14.576,0.0150006452484326,0.01353,0.2476324050691668,0.1626,3982.571533203125
561,561,-8.5,263.5,17.934131648837013,24.592,0.0155615719231802,0.02249,0.2559994198134095,0.17135,3737.3564453125
562,562,-8.5,264.5,18.77105726043323,27.332,0.016320266901924,0.024952,0.2663863196623796,0.35544,3926.42431640625
563,563,-7.5,153.5,11.022908319205529,12.87,0.0091279282998079,0.010593,0.0693362419757863,0.07503,4594.6845703125
564,564,-7.5,154.5,11.615260781354657,11.451,0.0095378208543204,0.0094356,0.0721746804510305,0.073492,4671.10498046875
565,565,-7.5,205.5,9.862527037957747,18.032,0.0083367506195527,0.014764,0.0955372145514218,0.17964,5186.5908203125
566,566,-7.5,220.5,11.560589735809575,22.7,0.0103877354638396,0.02071,0.1410488706379232,0.2172,3790.025390625
567,567,-7.5,234.5,17.123046940852163,23.827,0.0151705627570742,0.021765,0.179591810413437,0.19828,4497.166015625
568,568,-7.5,235.5,17.227609541149793,26.772,0.0152591133878688,0.024612,0.1812154036818017,0.25365,4536.6416015625
569,569,-7.5,248.5,16.186315012573083,25.069,0.0139559922677267,0.021612,0.2106509910283599,0.19246,3578.203857421875
570,570,-7.5,249.5,15.87682490285006,19.099,0.0136834030082752,0.015035,0.2123400826053199,0.18483,3490.5703125
571,571,-7.5,250.5,15.398103981751513,26.803,0.0132226806462461,0.022039,0.2138350484880288,0.25875,3349.306640625
572,572,-7.5,264.5,16.009510602880813,30.826,0.0134438058878268,0.027515,0.2611324823675716,0.40643,3937.19384765625
573,573,-7.5,275.5,34.79336129242871,23.358,0.0277340774924598,0.018813,0.3118455023812481,0.17177,4239.37158203125
574,574,-7.5,326.5,16.942751358012092,12.139,0.0159602676818937,0.01086,0.0670829174209062,0.080172,4169.94580078125
575,575,-6.5,164.5,10.14943870678447,13.325,0.0078751967408988,0.011283,0.0585422472424459,0.12215,3642.469970703125
576,576,-6.5,165.5,10.485852904921163,14.049,0.0081325955274352,0.01069,0.0576790617450562,0.14619,3627.80078125
577,577,-6.5,205.5,9.8690708317976,14.03,0.0084402284330826,0.012347,0.1042284129920144,0.15746,5144.9814453125
578,578,-6.5,206.5,9.854737786797006,16.861,0.0084390871642905,0.013237,0.1049153830254503,0.18197,5028.408203125
579,579,-6.5,235.5,16.172372559716486,19.999,0.0142457897475499,0.016985,0.1863564339201393,0.18801,4583.3935546875
580,580,-6.5,250.5,14.947211724990206,31.752,0.0126827179752569,0.025323,0.2305679935705785,0.26255,3399.529296875
581,581,-6.5,264.5,13.492880576226836,27.323,0.0109050555068905,0.021804,0.2618641314294727,0.30004,3915.492431640625
582,582,-6.5,326.5,16.528648946783722,13.081,0.0156814652406562,0.011898,0.0680171132470169,0.06447,4274.201171875
583,583,-6.5,327.5,16.826301746567648,12.501,0.015964793413154,0.010432,0.0718927141503747,0.071543,4710.7998046875
584,584,-5.5,153.5,12.09846817163862,15.791,0.0092331182275146,0.012333,0.0675239766982144,0.060778,3809.873291015625
585,585,-5.5,154.5,12.659633239703671,14.695,0.0095720526277543,0.011992,0.0662598760468566,0.078016,1239.022216796875
586,586,-5.5,164.5,11.6021861162525,10.157,0.0089726085660234,0.0077372,0.0574398354210115,0.03343,2789.44189453125
587,587,-5.5,165.5,11.80692563392688,10.976,0.0091418899376873,0.0081815,0.056653684329121,0.10608,2561.481689453125
588,588,-5.5,180.5,9.637537339521373,20.866,0.0080281113427118,0.016464,0.0545680011780896,0.12199,5574.93798828125
589,589,-5.5,189.5,9.308950242352577,17.813,0.0078164576058419,0.01476,0.0646598224848514,0.11667,5014.16796875
590,590,-5.5,190.5,9.501501208010838,31.473,0.0079515139669479,0.024635,0.0673016551759712,0.2224,5383.5234375
591,591,-5.5,205.5,9.354288747149496,15.399,0.0081888253505812,0.013401,0.1070080777411146,0.16094,5050.80859375
592,592,-5.5,220.5,9.626184932838049,16.276,0.0087279298276032,0.014076,0.1255339421061617,0.16459,4268.3046875
593,593,-5.5,235.5,15.118994919141532,18.39,0.0131872308732926,0.015019,0.196311957264294,0.16507,4451.646484375
594,594,-5.5,249.5,15.04963202568447,25.692,0.0126677975551249,0.019261,0.2464800370606339,0.18048,3543.625732421875
595,595,-5.5,250.5,15.037560704291002,32.547,0.0126252637507501,0.025076,0.2490526512640347,0.24664,3430.87353515625
596,596,-5.5,264.5,11.758418951900415,20.226,0.0094165564665603,0.01663,0.266608949787143,0.24,3805.678955078125
597,597,-5.5,326.5,16.25406792226053,12.329,0.0155524589811559,0.01122,0.0671844791111683,0.065465,4436.8232421875
598,598,-5.5,327.5,16.77284497679081,11.605,0.0160314123647401,0.0098026,0.0710942579993661,0.064265,4614.3876953125
599,599,-5.5,328.5,17.345326719135155,11.779,0.0165789176990285,0.0096146,0.0749644665434546,0.066779,4828.5009765625
600,600,-4.5,153.5,13.698761874697873,17.212,0.0101899346920949,0.012956,0.067827784147444,0.056561,2897.339111328125
601,601,-4.5,164.5,12.76174020296722,14.123,0.0098941643953309,0.01182,0.0542352779335661,0.064037,2320.100341796875
602,602,-4.5,165.5,12.767490061027184,10.711,0.0099684355187216,0.0083379,0.0537463511418926,0.12994,2910.8466796875
603,603,-4.5,180.5,9.310325795867485,21.81,0.0078869712265842,0.017191,0.0651892019595184,0.13202,5897.00830078125
604,604,-4.5,189.5,9.242576960567485,21.233,0.0080411116398524,0.017283,0.0834573878706398,0.1372,5511.611328125
605,605,-4.5,190.5,9.393341467551794,27.275,0.0081431970752809,0.020896,0.0852491148367825,0.20682,5205.89990234375
606,606,-4.5,220.5,9.543422387892267,13.458,0.0086558286264098,0.011216,0.1337398525342307,0.11347,4424.18017578125
607,607,-4.5,235.5,13.069388328857473,18.417,0.0113922162050126,0.014851,0.2054044906015363,0.17236,4441.90185546875
608,608,-4.5,249.5,14.836133993073693,26.892,0.01232975771376,0.018696,0.2652559830359861,0.21872,3741.053955078125
609,609,-4.5,250.5,14.76999462655932,24.624,0.0122532525245094,0.017138,0.2674349241272666,0.19526,3447.375244140625
610,610,-4.5,264.5,10.957821110223309,36.526,0.0089510087359379,0.025138,0.2710076249251762,0.30409,3728.1865234375
611,611,-4.5,327.5,16.887491900474526,10.599,0.0162575676873586,0.0093944,0.0685834606701022,0.047789,4263.6220703125
612,612,-3.5,152.5,13.975516667884724,16.657,0.010011248230061,0.012401,0.0631714478362694,0.052104,1230.0562744140625
613,613,-3.5,153.5,14.705234645536654,16.834,0.010699011060378,0.012494,0.0655334352318029,0.051691,2276.683837890625
614,614,-3.5,164.5,13.812353059269686,14.483,0.0107354936094672,0.011532,0.0581713650467793,0.083248,3409.9013671875
615,615,-3.5,165.5,13.614390985857256,14.391,0.0106840189467997,0.011375,0.058676145070995,0.1544,3568.76416015625
616,616,-3.5,180.5,9.8180369749377,20.327,0.0084370737381825,0.015744,0.0816427433679401,0.14507,5590.1943359375
617,617,-3.5,189.5,9.1397505682189,25.374,0.0081734079269022,0.018393,0.0985331753260456,0.17016,4875.96240234375
618,618,-3.5,208.5,8.95668851155907,13.803,0.0080952334975413,0.010872,0.1181810850315179,0.1146,4786.3681640625
619,619,-3.5,220.5,9.304429992270084,16.543,0.0084004439194927,0.013915,0.1540550050971069,0.13599,4334.8623046875
620,620,-3.5,235.5,10.62711206222712,18.217,0.0094163178891359,0.01447,0.2139623983962443,0.18758,4531.73974609375
621,621,-3.5,249.5,14.196041858168988,29.535,0.0119613712439293,0.02035,0.2788631097332806,0.22168,3906.4609375
622,622,-3.5,250.5,14.20208404647859,15.788,0.011937602188498,0.010783,0.2805590456290185,0.17425,3823.569091796875
623,623,-3.5,264.5,11.671207510339558,35.958,0.009612612578701,0.023419,0.2729261099079925,0.2974,3633.55712890625
624,624,-2.5,152.5,16.153487982026693,18.862,0.0116995401731812,0.013858,0.0608715746088432,0.059358,2288.6025390625
625,625,-2.5,162.5,15.47616927766086,13.36,0.0118456780528928,0.010451,0.0653033768161252,0.076604,3677.188720703125
626,626,-2.5,164.5,14.720332510443578,25.998,0.0113991987383044,0.020188,0.068477390162294,0.22673,4164.90185546875
627,627,-2.5,165.5,14.4600840268566,19.783,0.0113055480102912,0.014943,0.0708176386084049,0.1713,4126.9970703125
628,628,-2.5,180.5,10.048251505231358,16.674,0.0087573403657756,0.012248,0.0970367464097513,0.17223,5406.27490234375
629,629,-2.5,189.5,9.063829063285144,27.693,0.0081818182439993,0.021358,0.110839802072848,0.22771,5228.5
630,630,-2.5,190.5,9.090399638986918,29.723,0.0082005947212835,0.021468,0.1095348124693342,0.20388,5239.751953125
631,631,-2.5,205.5,9.239360240006697,21.374,0.0081595941864074,0.016702,0.1308895763927071,0.16216,4858.1845703125
632,632,-2.5,220.5,8.884265325550619,15.381,0.0078828205029754,0.01559,0.1734611978541166,0.20955,4312.0205078125
633,633,-2.5,235.5,9.496336605648066,20.022,0.0084433541646908,0.015392,0.2238178534260251,0.18603,4644.21435546875
634,634,-2.5,249.5,13.255943179065325,21.334,0.0115483898828805,0.015249,0.2890731802154189,0.22302,3941.654052734375
635,635,-2.5,250.5,13.462592177081886,21.474,0.0116753216814303,0.015254,0.2902765370171182,0.21944,3910.818603515625
636,636,-2.5,264.5,13.99444389433237,30.171,0.0114474537946381,0.021007,0.2709892306333913,0.25301,3462.557373046875
637,637,-2.5,265.5,15.037670988963225,22.349,0.0123539824376587,0.016622,0.2631096307403482,0.1292,3445.403564453125
638,638,-2.5,328.5,18.465309684900777,7.7278,0.0176749363821523,0.0070989,0.0679927799533175,0.059042,4491.6943359375
639,639,-1.5,151.5,17.165102133272534,22.543,0.0124891973093751,0.01626,0.0586472408674182,0.082697,3950.75048828125
640,640,-1.5,152.5,17.923513900240298,21.519,0.0130997243963818,0.015562,0.0601502918651998,0.07146,4758.06591796875
641,641,-1.5,164.5,15.463798245117118,16.856,0.0118537953660004,0.012686,0.0839464124407204,0.10167,4411.93212890625
642,642,-1.5,165.5,14.82145918756522,28.634,0.0114309964285276,0.021534,0.0854494497287772,0.27035,4387.5625
643,643,-1.5,180.5,9.877497260035796,18.172,0.0085816170104427,0.013687,0.1094345487113788,0.1861,5306.162109375
644,644,-1.5,189.5,8.881112893583769,24.146,0.0079732434102384,0.01746,0.1226604073346179,0.21958,5431.0634765625
645,645,-1.5,205.5,9.17811319461688,20.177,0.0079523744022515,0.012941,0.1453552255193246,0.1772,4654.94775390625
646,646,-1.5,220.5,8.673832777239573,12.36,0.0075164781337927,0.012431,0.1841314840611719,0.23813,4275.73291015625
647,647,-1.5,235.5,9.669623126638676,18.262,0.0083832834620541,0.01385,0.2217898344892996,0.1743,4580.44140625
648,648,-1.5,249.5,12.779226290712453,10.01,0.0113889624339137,0.0073362,0.2796604779745198,0.15143,3941.76123046875
649,649,-1.5,250.5,13.061229288903482,19.517,0.0115858634188892,0.013423,0.2814083935630905,0.19235,3894.29150390625
650,650,-1.5,264.5,17.95318331184485,36.658,0.0146413061033024,0.025158,0.249347831509992,0.28934,3309.1474609375
651,651,-1.5,265.5,18.853993935292863,37.449,0.0154356920800701,0.028752,0.2453138063490096,0.29024,3340.42041015625
652,652,-0.5,142.5,13.565596579061006,12.274,0.0095613404458874,0.010469,0.0559164134683836,0.073327,3312.172607421875
653,653,-0.5,143.5,14.186922413143684,12.439,0.0100384072335219,0.011064,0.0566933812416428,0.075171,3440.371337890625
654,654,-0.5,144.5,14.561584783534586,12.395,0.0103316047442537,0.011457,0.0566103500404297,0.075406,3630.020263671875
655,655,-0.5,145.5,15.063226215270946,12.347,0.0107430125290885,0.010981,0.057136487081821,0.079442,3285.218017578125
656,656,-0.5,146.5,15.62793765133997,15.189,0.0111922711427339,0.012756,0.0582075378484503,0.08632,3325.828125
657,657,-0.5,147.5,16.09417235675905,14.506,0.0115563303766017,0.012988,0.0588652338049152,0.065851,3564.360595703125
658,658,-0.5,148.5,16.663375053647066,14.848,0.0120002691701985,0.01267,0.059198834261351,0.058629,3796.567138671875
659,659,-0.5,149.5,17.111156630208043,14.384,0.012361438224659,0.011891,0.0595791442443307,0.051349,4687.76953125
660,660,-0.5,150.5,17.691209562773885,18.138,0.0128510071639087,0.01445,0.0605251996837611,0.069844,5131.76953125
661,661,-0.5,151.5,18.517786512013352,23.748,0.0135017331436424,0.016838,0.0633861828865661,0.092692,5048.53662109375
662,662,-0.5,152.5,18.960947353467866,18.296,0.0138583012125252,0.013142,0.0663873213299769,0.067614,4421.912109375
663,663,-0.5,153.5,19.1777530412352,18.332,0.0140571324525826,0.014564,0.0695492243796151,0.070386,3947.1494140625
664,664,-0.5,154.5,19.25810941287065,18.882,0.0141560941342573,0.015101,0.072258935929149,0.067002,2880.713623046875
665,665,-0.5,155.5,19.35407438090697,16.617,0.014258832450266,0.01233,0.0748562954251624,0.10162,2090.1953125
666,666,-0.5,156.5,19.260327945227992,31.73,0.0142279163774179,0.022706,0.0771159326829756,0.12719,1987.139404296875
667,667,-0.5,157.5,19.0953263823868,31.638,0.0141413177182386,0.022548,0.0804416782191872,0.14234,2067.728759765625
668,668,-0.5,158.5,18.94310507810656,26.797,0.0140816130720999,0.019441,0.0846989514716704,0.13264,2176.382568359375
669,669,-0.5,159.5,18.587406737495765,26.722,0.0138564387366451,0.019895,0.0883654926620854,0.13878,2518.451904296875
670,670,-0.5,160.5,18.208654527212246,28.78,0.0136090493924788,0.021134,0.0917110034384477,0.14808,2934.39599609375
671,671,-0.5,161.5,17.79943829758106,27.349,0.013366555754992,0.020551,0.0954518251782362,0.14063,3750.42431640625
672,672,-0.5,162.5,17.114834744118497,35.215,0.0129095164230441,0.026251,0.09800652972291,0.19456,4361.7587890625
673,673,-0.5,163.5,16.378861563193993,25.391,0.0123932173738815,0.01931,0.1007136676143723,0.12903,4439.564453125
674,674,-0.5,164.5,15.731086334472913,19.169,0.0119526089923318,0.014279,0.1022274673784067,0.11273,4418.83935546875
675,675,-0.5,165.5,15.047488420093956,28.765,0.0114715966399542,0.021374,0.103154721825994,0.23554,4395.119140625
676,676,-0.5,166.5,14.367248929374908,3.3824,0.0110106986007593,0.0025975,0.1040917504215157,0.025163,4162.2490234375
677,677,-0.5,174.5,11.26521768486634,15.343,0.0091299818441032,0.011471,0.116402221678634,0.099211,3834.3583984375
678,678,-0.5,175.5,10.798843282340984,27.589,0.0088600518679526,0.020707,0.118360304100648,0.14216,4877.74951171875
679,679,-0.5,178.5,9.787418051154203,29.449,0.0083143205079649,0.021102,0.1197188245715707,0.20067,5368.6728515625
680,680,-0.5,180.5,9.345707222427556,22.231,0.0080551521277381,0.016614,0.1222327869941832,0.20736,5298.16552734375
681,681,-0.5,189.5,8.773286291301833,22.954,0.0077563051527045,0.016484,0.1343581710032805,0.19611,5443.037109375
682,682,-0.5,190.5,8.79758786464405,21.169,0.0077772880268021,0.015981,0.1353584719843389,0.19021,5469.18310546875
683,683,-0.5,192.5,8.963883158897273,4.9329,0.0078557026618336,0.0042552,0.1376933754484374,0.0079605,5135.79833984375
684,684,-0.5,195.5,8.949249296628073,5.8125,0.0078000643414655,0.0044907,0.1430146023006656,0.095719,5321.00732421875
685,685,-0.5,205.5,9.1483598585397,11.827,0.0077899002096689,0.009698,0.1554754151844932,0.15438,4585.20751953125
686,686,-0.5,220.5,8.990892911922707,11.645,0.0076492446606272,0.011097,0.1854864212744674,0.18925,4282.40478515625
687,687,-0.5,235.5,10.115545523732498,18.844,0.0085654426880921,0.013736,0.2123184850788499,0.16563,4326.2841796875
688,688,-0.5,249.5,13.993589530365142,32.188,0.0120425149630658,0.023338,0.2473629445563354,0.30511,3854.851806640625
689,689,-0.5,250.5,14.153655617631465,28.927,0.0121687628215348,0.020543,0.2477524944864279,0.23047,3834.052490234375
690,690,-0.5,264.5,25.713799325365112,36.144,0.0211935879789479,0.026555,0.1923209426103323,0.22365,3300.7333984375
691,691,-0.5,265.5,26.2819683782514,51.805,0.0217567909705812,0.039236,0.1923423294100524,0.36339,3348.885009765625
692,692,-0.5,336.5,24.66383380897153,8.8543,0.0224920355784071,0.0073528,0.0937540676999222,0.082536,3802.883544921875
693,693,0.5,137.5,10.49115702448719,6.9526,0.0074726260217994,0.0085349,0.0513464843761556,0.065762,4130.859375
694,694,0.5,142.5,13.50289060936198,11.186,0.0096448434482353,0.0096115,0.0496034406458152,0.064488,3097.048583984375
695,695,0.5,143.5,14.08334413723662,13.003,0.0100694677079968,0.01127,0.0516354210012322,0.065869,3399.943603515625
696,696,0.5,144.5,14.655079874775614,13.954,0.0105067085090393,0.01239,0.0532173268550299,0.062817,3803.11474609375
697,697,0.5,145.5,15.359972256337374,12.938,0.0110730828789492,0.010965,0.0548221380315354,0.055809,3795.42529296875
698,698,0.5,146.5,16.110112603818834,14.249,0.0116724624884015,0.012292,0.0562573325143109,0.084242,4256.80078125
699,699,0.5,147.5,16.65536835142082,13.221,0.012110023569586,0.01123,0.0577831855462458,0.073983,4531.75732421875
700,700,0.5,148.5,17.268239279306673,14.92,0.0126225059241042,0.012571,0.0604108460844042,0.077525,4732.73046875
701,701,0.5,149.5,17.809069735766727,14.668,0.0130493760687424,0.012389,0.063790612404292,0.068007,4659.6865234375
702,702,0.5,150.5,18.17775038908145,20.76,0.0133263899246416,0.014653,0.0666408382751136,0.07481,5035.74267578125
703,703,0.5,151.5,18.632753779354164,21.962,0.0136752860259477,0.015767,0.0700950217719381,0.081195,4772.20068359375
704,704,0.5,152.5,18.8010587216672,14.679,0.013812371822199,0.01172,0.0730615873323583,0.066888,4380.1103515625
705,705,0.5,153.5,18.876861351867955,16.294,0.0138974314945043,0.013502,0.0760469321113042,0.061721,3717.08935546875
706,706,0.5,154.5,19.092215511991,16.997,0.0141030735405891,0.013353,0.0798954939421966,0.062174,2917.4169921875
707,707,0.5,155.5,19.148628012258243,23.807,0.0141652246975001,0.017608,0.0831567485773202,0.093972,2415.767578125
708,708,0.5,156.5,18.97270900247178,17.451,0.0140518761069281,0.01378,0.0860072109263871,0.078864,2107.691650390625
709,709,0.5,157.5,18.67207377495839,22.469,0.013856259822982,0.016698,0.088558804193992,0.097937,2227.2265625
710,710,0.5,158.5,18.49594192444912,23.126,0.013783921712118,0.01731,0.0931192588631644,0.11776,2360.25537109375
711,711,0.5,159.5,18.279477581070797,24.08,0.0136809403633243,0.018458,0.0978340856309916,0.10399,2634.21044921875
712,712,0.5,160.5,17.89031203113984,15.093,0.0134172426539405,0.012099,0.1017030019121722,0.085854,3011.26904296875
713,713,0.5,161.5,17.42165557582096,21.957,0.0130952922561117,0.016871,0.105380423085597,0.13989,3835.125
714,714,0.5,162.5,16.72519882432853,26.56,0.0126173015682497,0.020225,0.1079909368184696,0.13923,4292.25244140625
715,715,0.5,163.5,16.04727516515385,16.023,0.012146064640211,0.012495,0.1110595641695892,0.081743,4395.68896484375
