,Lat,Lon,GFDL Std Fugacity Detrended,SOCAT Std Fugacity Detrended,GFDL Std pH Detrended,SOCAT Std pH Detrended,GFDL Std Omega Detrended,SOCAT Std Omega Detrended
644,-1.5,189.5,8.881112893583769,23.942,0.007973243410238461,0.017382,0.12266040733461796,0.21868
645,-1.5,205.5,9.17811319461688,20.2,0.00795237440225158,0.013004,0.14535522551932462,0.17727
646,-1.5,220.5,8.673832777239573,12.971,0.007516478133792707,0.012499,0.1841314840611719,0.23343
647,-1.5,235.5,9.669623126638676,18.173,0.008383283462054195,0.013795,0.22178983448929965,0.17547
648,-1.5,249.5,12.779226290712453,9.9391,0.011388962433913729,0.0073218,0.2796604779745198,0.15402
649,-1.5,250.5,13.061229288903482,19.465,0.011585863418889269,0.013396,0.2814083935630905,0.18634
650,-1.5,264.5,17.95318331184485,50.23,0.014641306103302464,0.026342,0.24934783150999207,0.30421
651,-1.5,265.5,18.853993935292863,38.388,0.015435692080070125,0.029641,0.24531380634900962,0.28614
652,-0.5,142.5,13.565596579061006,11.87,0.009561340445887408,0.010339,0.05591641346838365,0.072559
653,-0.5,143.5,14.186922413143684,11.131,0.010038407233521904,0.010787,0.05669338124164281,0.07417
654,-0.5,144.5,14.561584783534586,11.933,0.010331604744253778,0.011291,0.05661035004042972,0.074679
655,-0.5,145.5,15.063226215270946,10.929,0.01074301252908852,0.0098685,0.057136487081821036,0.088157
656,-0.5,146.5,15.62793765133997,13.28,0.011192271142733938,0.011662,0.05820753784845031,0.10652
657,-0.5,147.5,16.09417235675905,15.904,0.011556330376601776,0.012933,0.058865233804915276,0.066527
658,-0.5,148.5,16.663375053647066,14.293,0.012000269170198558,0.012667,0.05919883426135102,0.059002
659,-0.5,149.5,17.111156630208043,13.969,0.012361438224659058,0.011838,0.05957914424433074,0.051193
660,-0.5,150.5,17.691209562773885,17.672,0.012851007163908794,0.014298,0.0605251996837611,0.068732
661,-0.5,151.5,18.517786512013352,23.728,0.013501733143642426,0.016841,0.06338618288656615,0.092689
662,-0.5,152.5,18.960947353467866,18.212,0.013858301212525289,0.013143,0.06638732132997699,0.067659
663,-0.5,153.5,19.1777530412352,18.011,0.014057132452582607,0.014543,0.06954922437961514,0.071029
664,-0.5,154.5,19.258109412870652,18.333,0.014156094134257372,0.015084,0.07225893592914903,0.066462
665,-0.5,155.5,19.35407438090697,16.764,0.014258832450266086,0.012454,0.07485629542516248,0.10016
666,-0.5,156.5,19.260327945227992,31.205,0.014227916377417955,0.022737,0.07711593268297567,0.12733
667,-0.5,157.5,19.095326382386798,31.481,0.014141317718238695,0.022505,0.08044167821918724,0.14256
668,-0.5,158.5,18.94310507810656,26.658,0.014081613072099947,0.019422,0.08469895147167049,0.13235
669,-0.5,159.5,18.587406737495765,28.282,0.013856438736645169,0.019973,0.08836549266208543,0.13873
670,-0.5,160.5,18.208654527212246,29.665,0.013609049392478817,0.021199,0.0917110034384477,0.14821
671,-0.5,161.5,17.79943829758106,27.706,0.01336655575499209,0.020589,0.09545182517823621,0.13977
672,-0.5,162.5,17.114834744118497,34.334,0.012909516423044103,0.02557,0.09800652972291006,0.19026
673,-0.5,163.5,16.378861563193993,25.478,0.012393217373881545,0.018851,0.10071366761437239,0.12538
674,-0.5,164.5,15.731086334472911,20.751,0.011952608992331807,0.014241,0.10222746737840673,0.11126
675,-0.5,165.5,15.047488420093956,28.551,0.011471596639954274,0.021382,0.10315472182599403,0.23261
676,-0.5,166.5,14.367248929374908,4.1645,0.011010698600759337,0.003064,0.10409175042151575,0.02738
677,-0.5,174.5,11.26521768486634,15.258,0.009129981844103283,0.011471,0.11640222167863405,0.099211
678,-0.5,175.5,10.798843282340984,28.131,0.008860051867952613,0.020707,0.11836030410064809,0.14216
679,-0.5,178.5,9.787418051154205,24.285,0.008314320507964936,0.021102,0.11971882457157076,0.20067
680,-0.5,180.5,9.345707222427556,22.203,0.008055152127738198,0.016689,0.12223278699418325,0.20843
681,-0.5,189.5,8.773286291301833,21.2,0.007756305152704519,0.015408,0.13435817100328054,0.1946
682,-0.5,190.5,8.79758786464405,19.679,0.00777728802680213,0.014555,0.13535847198433892,0.21261
683,-0.5,192.5,8.963883158897273,2.594,0.007855702661833604,0.0042552,0.1376933754484374,0.0079605
684,-0.5,195.5,8.949249296628073,7.8908,0.007800064341465548,0.0046418,0.14301460230066565,0.095586
685,-0.5,205.5,9.148359858539699,12.572,0.007789900209668956,0.01012,0.1554754151844932,0.15977
686,-0.5,220.5,8.990892911922707,13.826,0.007649244660627226,0.011682,0.18548642127446743,0.17464
687,-0.5,235.5,10.115545523732498,20.551,0.008565442688092156,0.015081,0.21231848507884998,0.19013
688,-0.5,249.5,13.993589530365142,32.526,0.012042514963065805,0.023631,0.24736294455633542,0.29512
689,-0.5,250.5,14.153655617631465,28.025,0.01216876282153486,0.020063,0.24775249448642792,0.21925
690,-0.5,264.5,25.713799325365112,37.632,0.021193587978947957,0.027042,0.19232094261033236,0.23272
691,-0.5,265.5,26.2819683782514,52.73,0.021756790970581242,0.039782,0.1923423294100524,0.3607
692,-0.5,336.5,24.663833808971532,8.6849,0.02249203557840712,0.0072744,0.0937540676999222,0.081552
693,0.5,137.5,10.49115702448719,11.682,0.007472626021799411,0.0085349,0.051346484376155604,0.065762
694,0.5,142.5,13.50289060936198,10.828,0.009644843448235333,0.0094811,0.04960344064581522,0.063471
695,0.5,143.5,14.08334413723662,12.918,0.010069467707996882,0.011502,0.051635421001232265,0.065834
696,0.5,144.5,14.655079874775614,14.049,0.010506708509039356,0.012422,0.0532173268550299,0.062942
697,0.5,145.5,15.359972256337374,12.707,0.011073082878949288,0.010892,0.054822138031535454,0.05663
698,0.5,146.5,16.110112603818834,13.227,0.011672462488401507,0.011315,0.056257332514310955,0.093914
699,0.5,147.5,16.65536835142082,14.229,0.012110023569586032,0.01135,0.05778318554624587,0.074597
700,0.5,148.5,17.268239279306673,14.658,0.012622505924104278,0.01282,0.06041084608440426,0.078104
701,0.5,149.5,17.809069735766727,14.49,0.01304937606874242,0.012306,0.06379061240429208,0.067369
702,0.5,150.5,18.17775038908145,20.717,0.013326389924641609,0.014645,0.06664083827511366,0.07478
703,0.5,151.5,18.632753779354164,21.946,0.013675286025947779,0.015769,0.07009502177193819,0.081199
704,0.5,152.5,18.801058721667196,14.623,0.013812371822199052,0.011724,0.07306158733235837,0.066893
705,0.5,153.5,18.876861351867955,15.677,0.013897431494504314,0.013126,0.07604693211130426,0.060188
706,0.5,154.5,19.092215511991,16.903,0.014103073540589199,0.013423,0.07989549394219668,0.061953
707,0.5,155.5,19.148628012258243,22.921,0.014165224697500136,0.017595,0.08315674857732024,0.093633
708,0.5,156.5,18.97270900247178,17.355,0.014051876106928157,0.013821,0.08600721092638713,0.078723
709,0.5,157.5,18.67207377495839,22.617,0.013856259822982041,0.016689,0.08855880419399204,0.097907
710,0.5,158.5,18.495941924449117,23.229,0.013783921712118079,0.017297,0.09311925886316445,0.11826
711,0.5,159.5,18.279477581070793,26.545,0.013680940363324352,0.018451,0.09783408563099162,0.10422
712,0.5,160.5,17.89031203113984,14.395,0.013417242653940538,0.01192,0.10170300191217227,0.085237
713,0.5,161.5,17.42165557582096,21.566,0.013095292256111779,0.016494,0.10538042308559704,0.13749
714,0.5,162.5,16.72519882432853,27.792,0.012617301568249702,0.020125,0.10799093681846963,0.13675
715,0.5,163.5,16.04727516515385,16.904,0.012146064640211009,0.012659,0.11105956416958924,0.081104
716,0.5,164.5,15.183210796798551,36.9,0.011542918720455547,0.024925,0.11216309391852401,0.21678
717,0.5,165.5,14.417204115398494,27.191,0.01102509571365688,0.020951,0.11330751848663005,0.19469
718,0.5,166.5,13.72434252284747,4.9319,0.010565924592766797,0.0047743,0.1144411162505366,0.045333
719,0.5,167.5,13.127702795694516,6.5376,0.010179833806841496,0.0063325,0.11513120537574613,0.075504
720,0.5,174.5,10.795305361782665,29.373,0.008849132175824571,0.021207,0.12334539623458067,0.2143
721,0.5,175.5,10.412404953121516,17.121,0.008627166143659206,0.011898,0.12414729778256872,0.093984
722,0.5,180.5,9.718361049369333,17.143,0.008323306439047783,0.013542,0.1272656830463402,0.19564
723,0.5,181.5,9.64377437869961,23.233,0.008287472659348687,0.017422,0.12751758935321456,0.17459
724,0.5,182.5,9.555154140680557,29.844,0.00821827564346643,0.023937,0.12900938996086284,0.23001
725,0.5,185.5,9.474251802788729,36.92,0.0081848531964972,0.023569,0.13225044671748534,0.27918
726,0.5,186.5,9.276446645935149,10.854,0.008056582698129899,0.0079044,0.13242965440252463,0.21589
727,0.5,187.5,9.149465390890121,32.041,0.00797884286018946,0.02288,0.134357484938682,0.32778
728,0.5,189.5,9.2633310970194,19.195,0.008088010667275571,0.011821,0.13797763881019537,0.16566
729,0.5,190.5,9.381231835683398,30.44,0.008170463305427257,0.022392,0.13885864271133805,0.19169
730,0.5,191.5,9.45389948758032,23.211,0.008209832887780896,0.01678,0.13982741498745793,0.22738
731,0.5,195.5,9.532015608741672,6.8744,0.008206436740594944,0.0062378,0.14339192051633046,0.14852
732,0.5,204.5,9.850262819525677,14.419,0.008324162238974806,0.0086555,0.1528559918313391,0.15842
733,0.5,205.5,9.810136305048694,18.809,0.008277779929697412,0.01383,0.15422873647137478,0.20469
734,0.5,219.5,10.528807372773331,20.417,0.008828532237868968,0.014994,0.17356722759723542,0.19765
735,0.5,220.5,10.483487424260268,15.214,0.008804608626537072,0.011615,0.17529242977969028,0.16659
736,0.5,235.5,13.842519674316481,25.392,0.011349173860229466,0.019784,0.191535197496841,0.21468
737,0.5,249.5,20.47707217038597,37.925,0.01663403243268751,0.028394,0.19226820157256783,0.32426
738,0.5,250.5,21.101657547276865,37.308,0.017142773708291627,0.026098,0.19043614454181487,0.26657
739,0.5,261.5,33.334801457316644,46.006,0.02745034445282513,0.027898,0.1793420026361676,0.24601
740,0.5,264.5,34.314030124019766,33.332,0.028502173623817614,0.020259,0.18170832863246553,0.29226
741,0.5,265.5,34.03039637522733,54.738,0.028340749525599247,0.042725,0.18355472233472886,0.34897
742,0.5,334.5,20.866691097967976,16.003,0.01888221949913917,0.012706,0.05807570094447636,0.14408
743,1.5,137.5,9.395061814468793,12.498,0.006762757006492738,0.0043984,0.049704070245367674,0.045507
744,1.5,141.5,11.267330244758037,11.603,0.007939771957096052,0.0097403,0.04661341398660509,0.06111
745,1.5,142.5,11.826793818960203,9.5432,0.008428232259460707,0.0082896,0.046503911179080495,0.061353
746,1.5,144.5,13.106211364937701,12.912,0.009364197194840513,0.011217,0.04908831968113525,0.060801
747,1.5,146.5,14.472696328019735,10.355,0.010445135545502207,0.0084374,0.05297754976659186,0.062901
748,1.5,150.5,16.833679313784522,20.262,0.01232551643509681,0.014288,0.06666583273828128,0.071218
749,1.5,151.5,17.13025393677812,19.117,0.01256793285255219,0.013702,0.07016571312721584,0.065115
750,1.5,164.5,14.415812398687004,15.586,0.010977136277856677,0.012519,0.10813496050000869,0.13691
751,1.5,165.5,13.71687748259415,23.578,0.010544285860367942,0.018614,0.10975197138883379,0.2107
752,1.5,180.5,10.668645659812462,21.574,0.009084226586190297,0.01674,0.1219858993748803,0.21507
753,1.5,190.5,10.615203158907123,22.325,0.009147609790860002,0.016878,0.13216685514506477,0.20335
754,1.5,204.5,11.492931797183665,13.318,0.00974844393801364,0.0088968,0.13864363643488492,0.1985
755,1.5,205.5,11.610273068674422,32.329,0.009843332753716162,0.023065,0.1395318239605925,0.20455
756,1.5,219.5,14.364724079159213,22.382,0.012121490746507013,0.018311,0.15358396669886903,0.22792
757,1.5,220.5,14.55310918064723,22.311,0.012266660375151577,0.016022,0.1553771015905665,0.17339
758,1.5,234.5,21.44543194695651,33.939,0.017860444009728846,0.026449,0.17657064630701907,0.19111
759,1.5,235.5,21.9846368606517,31.118,0.018296461067075893,0.024234,0.17880799916098017,0.1951
760,1.5,249.5,31.77803958681168,44.381,0.026375283678877537,0.035407,0.19487114678833736,0.2316
761,1.5,264.5,36.49804264083591,48.559,0.029981173589926895,0.036062,0.17226999432913198,0.24997
762,1.5,329.5,14.015265693733058,15.727,0.012592248407356604,0.012347,0.034714198787648996,0.083967
763,1.5,331.5,16.03677041136946,9.6378,0.014363357814556357,0.0074747,0.03664834320818152,0.089155
764,1.5,336.5,20.202200397410014,14.173,0.018551758509016154,0.011632,0.04275571324726667,0.088416
765,1.5,337.5,20.77127508750365,16.092,0.019191156908205546,0.012794,0.04380923788744818,0.12276
766,2.5,136.5,7.677490076485472,11.085,0.00587909664597079,0.007069,0.05190884795246104,0.091096
767,2.5,137.5,8.069982398539276,10.71,0.006051471185059939,0.0080634,0.05255334015934714,0.077121
768,2.5,138.5,8.344519613745009,9.6996,0.0061049515449781225,0.0077497,0.050547285496212124,0.057104
769,2.5,139.5,8.633727315958314,11.525,0.006217433680878221,0.0090851,0.04844644061589307,0.064452
770,2.5,140.5,9.135303959020217,12.384,0.006513396709696668,0.0098726,0.04777343043819312,0.065498
771,2.5,141.5,9.571811647684713,10.73,0.006806061502519385,0.0087813,0.04757088622024126,0.069232
772,2.5,142.5,10.028177488502635,9.8563,0.007143030744066402,0.0082899,0.047337628955811034,0.057494
773,2.5,146.5,12.303089250965904,8.9214,0.008792498012683803,0.0071909,0.05213486646341814,0.054067
774,2.5,147.5,12.918346664041877,13.179,0.009271723091179941,0.010007,0.05422215709632973,0.065797
775,2.5,149.5,13.970040630266565,14.622,0.010107296288453322,0.010623,0.06024878030977409,0.059003
776,2.5,150.5,14.524243037131422,15.027,0.010541045808788185,0.010505,0.06315800882927171,0.056888
777,2.5,151.5,14.951605635998739,17.73,0.010916710746082746,0.012636,0.06669882725335566,0.061327
778,2.5,164.5,13.333922787323022,21.793,0.010182039849248101,0.0169,0.09972094128938085,0.1472
779,2.5,165.5,12.91908027427174,23.11,0.009946096748152054,0.018452,0.10126858474697888,0.17777
780,2.5,180.5,11.388640008842073,20.199,0.009695926803537423,0.015805,0.11249558371066758,0.1846
781,2.5,189.5,11.573465191452163,21.432,0.009941648576047941,0.015355,0.1198851598344512,0.18601
782,2.5,205.5,13.050989946160506,22.306,0.011200819529029295,0.016573,0.12300057842635774,0.18445
783,2.5,219.5,16.31919765581935,20.496,0.013988899705354194,0.016199,0.13189746294713675,0.201
784,2.5,234.5,24.9565491324184,35.54,0.020976756355813964,0.02921,0.15409512351108098,0.1706
785,2.5,249.5,35.988041031648265,38.732,0.029837170805176064,0.032244,0.19664342566292736,0.18435
786,2.5,264.5,34.809429199897984,37.554,0.028397059577596976,0.030374,0.15513952832158243,0.19321
787,2.5,331.5,14.096341811239537,12.336,0.012639737358835336,0.0098762,0.03108050743120146,0.082863
788,2.5,337.5,18.774829758745337,16.704,0.017449976176609105,0.014665,0.03903320502555921,0.06242
789,3.5,136.5,6.937810338762257,11.152,0.0056769494934247235,0.0090946,0.05318844782298298,0.080244
790,3.5,137.5,7.019200950758916,11.621,0.005602978824000971,0.0092158,0.05220295287185425,0.075815
791,3.5,146.5,10.45372708359538,9.964,0.0074557097874937295,0.0080337,0.055150600098855654,0.050299
792,3.5,147.5,10.876086799373317,7.4344,0.007749700361955025,0.0059772,0.05634063904227993,0.053741
793,3.5,148.5,11.357050617501228,12.456,0.00814361629190061,0.0093873,0.05811152541936405,0.056188
794,3.5,149.5,11.679075784289012,12.292,0.008400507524896909,0.0090182,0.05867984224820953,0.052956
795,3.5,151.5,12.669323082879604,13.316,0.009167231409536116,0.0092922,0.06338310412353912,0.049752
796,3.5,164.5,12.624957931751526,17.055,0.009611155532579721,0.013204,0.09107565957512935,0.090563
797,3.5,165.5,12.403999857909213,18.591,0.009466070880549089,0.01503,0.09316458650820958,0.15948
798,3.5,180.5,12.205752044988166,20.979,0.01032044794494034,0.016428,0.10312534522874177,0.17602
799,3.5,189.5,12.42934778476809,22.192,0.010629388329671804,0.017672,0.10982405749690281,0.15401
800,3.5,214.5,15.43321213172871,22.062,0.013359854013271085,0.016475,0.11456565888067134,0.18954
801,3.5,219.5,16.149048623778736,21.821,0.014051871532016605,0.017487,0.11672692706249331,0.22938
802,3.5,220.5,16.436800360431427,20.164,0.014298992988195449,0.015612,0.11641719534908067,0.18104
803,3.5,234.5,24.736540594212887,25.395,0.02095699300580909,0.020616,0.12805881177382686,0.14124
804,3.5,235.5,25.512494018262053,20.681,0.021615382457349983,0.017108,0.13032035834168468,0.14711
805,3.5,249.5,37.39452541064866,15.714,0.030892918964404124,0.013914,0.1836815786713778,0.1318
806,3.5,264.5,32.286030975904794,17.172,0.02629767444929855,0.016852,0.1554179337029969,0.11118
807,3.5,265.5,31.515686959792372,6.0572,0.025611015216685018,0.0088358,0.14395729442480898,0.079042
808,3.5,332.5,13.042811303506653,13.188,0.011648520015166742,0.0095998,0.030818157152492975,0.098557
809,3.5,336.5,16.42789030166529,12.127,0.01497045813913013,0.0088823,0.036941012574582856,0.094029
810,3.5,337.5,17.126995448746225,19.938,0.015682987258812564,0.016579,0.03851003722614703,0.08738
811,4.5,135.5,6.408233871969256,8.6937,0.005687456061938348,0.0063258,0.0526255322430767,0.071475
812,4.5,136.5,6.458077827249438,11.655,0.005679239866971504,0.0091316,0.05341346341499228,0.086858
813,4.5,137.5,6.583194977939366,10.608,0.005593142069402308,0.008648,0.052323498973364246,0.069223
814,4.5,147.5,9.366127741695122,8.1477,0.00685036341937755,0.0063613,0.05868628957471458,0.050379
815,4.5,148.5,9.824413134955899,10.524,0.007156532797165723,0.0081444,0.05922194372408084,0.059082
816,4.5,164.5,12.456389539940155,15.172,0.009444664998761282,0.011675,0.08321013335899165,0.069807
817,4.5,165.5,12.400062284139265,14.017,0.009424546397338408,0.01285,0.0846828992584873,0.13688
818,4.5,180.5,12.873675619296508,18.335,0.010736787255582931,0.014706,0.09611540601573217,0.16267
819,4.5,220.5,15.901260643745378,22.485,0.014018560805254193,0.016852,0.11020779224368134,0.19575
820,4.5,235.5,22.34429452938136,16.028,0.019231842816242482,0.012341,0.11017819343179028,0.13753
821,4.5,249.5,33.79352333898749,32.04,0.02790032481402322,0.027657,0.15458117139264937,0.12783
822,4.5,264.5,29.716904515352457,15.653,0.024126146906787042,0.014798,0.1571171528777012,0.1076
823,4.5,265.5,28.51230490620337,16.008,0.02314065487537427,0.016742,0.14215396827502005,0.10224
824,5.5,134.5,6.25131073119039,12.239,0.005974609628773139,0.0058658,0.051840584144977095,0.047334
825,5.5,135.5,6.194036857524222,9.6849,0.005812531266983331,0.0081053,0.052895640504754,0.084995
826,5.5,136.5,6.145754667729514,12.115,0.005662422057932384,0.010825,0.05376291425199957,0.066482
827,5.5,137.5,6.202518620042096,11.297,0.00561011439259637,0.0097365,0.05495616227471681,0.064163
828,5.5,147.5,7.895580172803126,7.8578,0.006082202526091601,0.0067531,0.06203419935576209,0.062446
829,5.5,148.5,8.044847169294696,9.6398,0.006057825149281968,0.007765,0.06161099858555948,0.05824
830,5.5,155.5,10.257727349352473,7.9438,0.00743787983068734,0.0058683,0.06399287874243295,0.041474
831,5.5,156.5,10.522806284801337,8.6917,0.007675005438477831,0.0063597,0.06492745218808259,0.043111
832,5.5,164.5,12.222879754339361,14.009,0.009159982076010488,0.011551,0.07774433397414608,0.05803
833,5.5,165.5,12.266692466350136,10.717,0.009183471584564801,0.0099528,0.07935927596671848,0.11701
834,5.5,180.5,13.104274266304298,15.316,0.010757261812933664,0.012554,0.08720307621268832,0.14939
835,5.5,219.5,16.026853881534787,16.936,0.014146240377342842,0.012943,0.10790245466371456,0.13728
836,5.5,220.5,15.999949127616901,18.727,0.0141683616197104,0.015179,0.10783364078203919,0.18532
837,5.5,235.5,19.5724198646215,17.762,0.016974040065607807,0.013619,0.09628579361771397,0.13286
838,5.5,307.5,17.24536972042191,83.001,0.008680380582197021,0.07493,0.14175434253562344,0.44328
839,5.5,333.5,10.846362425049714,11.034,0.009358568745292818,0.0078317,0.03664445486850273,0.07782
840,6.5,134.5,6.356738127010945,9.8337,0.006351229596535014,0.0074713,0.052671079482222716,0.066442
841,6.5,135.5,6.232059337966717,8.28,0.006141068312934257,0.0062125,0.05316807880736882,0.042965
842,6.5,136.5,6.30054209697516,10.0,0.006120815302281867,0.0089445,0.054060506871711766,0.06841
843,6.5,137.5,6.305087763894734,9.9939,0.006067084442320666,0.0085588,0.056245214815416486,0.059755
844,6.5,146.5,6.291417011137214,10.801,0.005452863308010717,0.0095063,0.0635492366787315,0.047689
845,6.5,147.5,6.375559925810112,8.4602,0.005390157391127711,0.0073342,0.06455092898091297,0.060781
846,6.5,150.5,7.298711769920694,8.6518,0.005706896603446509,0.0074176,0.06361810293715889,0.042837
847,6.5,160.5,10.37460002955462,6.9651,0.0076255935067191674,0.0060182,0.06945039024875328,0.048608
848,6.5,163.5,10.763051216957818,4.3017,0.007850611300046863,0.003649,0.07102511059198341,0.056888
849,6.5,164.5,11.089598909716239,9.4817,0.008127855222213855,0.0081719,0.07244117564601286,0.047891
850,6.5,165.5,11.162308568296552,7.7129,0.00820432446476807,0.0076934,0.07399385538605012,0.12275
851,6.5,219.5,15.968136206345473,16.889,0.01398816065794091,0.013645,0.10456511181276626,0.14938
852,6.5,235.5,17.663943605993982,10.883,0.015153823058032489,0.0094727,0.08382080901625484,0.10609
853,6.5,249.5,22.185082090968567,19.433,0.018062212276532267,0.016561,0.09331499274831084,0.078842
854,6.5,307.5,19.184710314343192,16.64,0.01042202803654852,0.0086728,0.14030622087648506,0.1138
855,6.5,308.5,20.37464103806633,25.803,0.011740663269530204,0.02365,0.13281062276563063,0.40537
856,6.5,336.5,10.771572683208419,7.712,0.009265177553937496,0.0043253,0.043070971452093494,0.068311
857,7.5,134.5,6.72379061388691,19.36,0.006967664576474902,0.017263,0.05171443855528486,0.037027
858,7.5,136.5,6.591742316756031,11.503,0.006804191587117122,0.010187,0.052678856782417745,0.057805
859,7.5,137.5,6.563509724457787,9.7595,0.0067489639374166315,0.0082285,0.054448041847607716,0.064188
860,7.5,146.5,6.061751835145392,8.6124,0.005972001657162406,0.0075928,0.06125384650712192,0.047564
861,7.5,147.5,6.1064211563287225,8.463,0.005955131084854675,0.0072775,0.06243421236608981,0.056849
862,7.5,149.5,6.1385880236177,8.2184,0.0058402723240497875,0.0079593,0.06212092662900928,0.045391
863,7.5,150.5,6.45434107959015,8.0421,0.00587730973990993,0.0069349,0.062275830550104945,0.044241
864,7.5,158.5,8.408623885135107,8.0612,0.006408543073804284,0.0068198,0.061810658931804596,0.035837
865,7.5,159.5,8.521642423369359,7.6812,0.006449462840948171,0.0069036,0.06348538588025547,0.033837
866,7.5,160.5,8.839898673582853,7.2674,0.006619249641460032,0.0064266,0.06562890777138776,0.039693
867,7.5,161.5,9.10426151357803,6.1031,0.0067502402942157605,0.0065554,0.06681294233851469,0.03489
868,7.5,162.5,9.271717657718856,7.0113,0.006857584936427589,0.0080153,0.06797717662638596,0.033413
869,7.5,163.5,9.283785470657604,7.503,0.006868443359691809,0.0082871,0.06827057782018095,0.035363
870,7.5,164.5,9.433862027182016,7.296,0.006960235825728404,0.006859,0.06874348736188064,0.047366
871,7.5,180.5,10.217712462063695,11.732,0.007903602016985584,0.010818,0.07748786781239879,0.11621
872,7.5,189.5,9.910576865942526,11.789,0.008085445108598072,0.01263,0.07856315981033216,0.14523
873,7.5,217.5,14.134106476465032,17.166,0.01217036191635271,0.014309,0.09523051173722918,0.13067
874,7.5,219.5,14.63719939554216,13.644,0.012619926001355615,0.011364,0.09601234598596235,0.14578
875,7.5,235.5,15.20538107419521,10.216,0.012940213832775908,0.011296,0.06850611206316527,0.079039
876,7.5,249.5,17.47688624477093,19.649,0.014020133792619072,0.015817,0.08024395577991096,0.12485
877,7.5,265.5,21.78158735900961,24.853,0.01705509619872684,0.020855,0.18680529401097654,0.19308
878,7.5,274.5,21.529599443207776,36.031,0.014387916927068294,0.028143,0.11468797641376151,0.22718
879,7.5,275.5,23.848907228819904,35.962,0.015293875634940302,0.030107,0.12105827136883308,0.15897
880,7.5,276.5,24.57017154115993,21.476,0.015240316596851614,0.015699,0.12198938345384772,0.12925
881,7.5,277.5,27.759508169628273,25.387,0.017114068723817266,0.01952,0.1279200292791373,0.16948
882,7.5,278.5,53.091563960262526,19.617,0.03572391994415754,0.015632,0.21040601998720476,0.20782
883,7.5,280.5,87.2228903922673,17.67,0.0582274449292743,0.01555,0.3618991233337943,0.25429
884,7.5,308.5,16.58104416428575,2.5313,0.010499514078612942,0.0031113,0.10259824464076912,0.038008
885,7.5,309.5,15.703528826406432,9.8219,0.01003496870717119,0.020442,0.09729758359642406,0.36683
886,7.5,334.5,9.34258218577328,9.2314,0.008546304974016383,0.0068216,0.039995260050512675,0.059114
887,7.5,336.5,9.303926140347984,11.491,0.008310027955765215,0.0075985,0.0456552806980654,0.11811
888,8.5,134.5,7.568050556490663,8.4372,0.007965589322682416,0.0076523,0.04949265873073329,0.034488
889,8.5,135.5,7.374803375782684,8.728,0.007801752850495316,0.0085292,0.04940501700188409,0.043077
890,8.5,136.5,7.270212463772216,10.69,0.007726254058153561,0.010193,0.04946909805909559,0.058957
891,8.5,137.5,7.164984354481754,16.063,0.007609978921332659,0.014839,0.05133678311386502,0.050629
892,8.5,144.5,6.863495740412385,8.3647,0.007300620865429911,0.0081713,0.05567211885152423,0.053032
893,8.5,146.5,6.797279124698045,8.2094,0.007112266221620212,0.0075216,0.05716339060266139,0.046212
894,8.5,149.5,6.848841089023993,9.7955,0.007119368638264891,0.0091389,0.057157463594127975,0.047968
895,8.5,163.5,8.47712920420091,10.659,0.006770618255346821,0.010817,0.06774763635308409,0.038666
896,8.5,164.5,8.593510743085618,11.316,0.006819572464742391,0.01023,0.06821868900162165,0.029603
897,8.5,167.5,8.320253519652656,13.357,0.0063914394736622315,0.016042,0.06888023648830183,0.13875
898,8.5,178.5,9.073300470844911,6.8009,0.00704991352586497,0.0052242,0.07282160838734242,0.072415
899,8.5,180.5,9.138645262520257,12.389,0.00716879503025218,0.010873,0.07326935964616221,0.10825
900,8.5,204.5,10.902739689029865,16.196,0.009226724585454076,0.013222,0.08525689533282384,0.11258
901,8.5,219.5,12.617558882391133,10.093,0.010730982362769648,0.0084319,0.08610207681574288,0.11991
902,8.5,234.5,13.116115211136696,12.874,0.011213832464597893,0.0099572,0.0604953524442176,0.1035
903,8.5,235.5,13.0177622713379,13.43,0.011119485028064606,0.010999,0.058908801480638165,0.12835
904,8.5,249.5,13.438559508985685,18.217,0.010726409247396951,0.014354,0.07895288332095585,0.14732
905,8.5,265.5,20.407990838455547,30.437,0.01637398034549456,0.024804,0.2038311309139732,0.25688
906,8.5,271.5,22.817992474268056,64.053,0.018394326102620154,0.04568,0.20476239414753009,0.31866
907,8.5,272.5,21.528763960731208,18.321,0.016490945911643424,0.0142,0.17194252341696228,0.16702
908,8.5,273.5,22.375571317418586,44.759,0.015740805583674446,0.032573,0.13671500156052152,0.23724
909,8.5,274.5,23.461365417008995,24.796,0.015282930387533795,0.019611,0.11268270838186831,0.15238
910,8.5,275.5,24.753277309795102,10.53,0.015465119528998086,0.0088864,0.11678757487409389,0.076184
911,8.5,276.5,25.817655082178703,17.758,0.015670141427409252,0.013412,0.11676660223601582,0.13579
912,8.5,280.5,116.92048654757443,24.863,0.07774477153259511,0.026201,0.49638362675431374,0.19542
913,8.5,309.5,14.886230878031393,20.201,0.011066740922693077,0.01357,0.09551437990600443,0.12207
914,8.5,334.5,10.88222068544935,19.345,0.010420014060044825,0.015481,0.04617081815447328,0.096322
915,8.5,335.5,10.727606724410808,11.706,0.01021080586959025,0.0093441,0.050494413638571115,0.1186
916,8.5,337.5,10.934656198438644,17.333,0.010363183348736002,0.015148,0.05860866710780824,0.15526
917,9.5,134.5,8.578102415511124,13.667,0.00900519057530625,0.014207,0.04765334374055055,0.055483
